purchase_days_before_daprture,airline,baggage_weight,baggage_pieces,price
6,alpha,0.4444444444444444,1,12645.0
0,alpha,0.7777777777777778,1,8027.0
1,omega,0.4444444444444444,1,9000.0
1,alpha,0.4444444444444444,1,10545.0
0,gamma,0.4444444444444444,2,7900.0
11,gamma,0.4444444444444444,1,12050.0
3,alpha,0.3333333333333333,1,6220.0
9,gamma,0.4444444444444444,2,9025.0
12,beta,0.4444444444444444,0,8686.0
38,gamma,0.4444444444444444,1,9655.0
3,alpha,0.7777777777777778,1,12500.0
43,gamma,0.4444444444444444,2,10655.0
5,gamma,0.4444444444444444,2,10530.0
24,beta,0.4444444444444444,0,6570.0
0,gamma,0.4444444444444444,2,11040.0
10,beta,0.8888888888888888,0,12900.0
1,alpha,0.7777777777777778,1,8290.0
2,gamma,0.7111111111111111,1,14190.0
4,beta,0.7777777777777778,0,9533.0
8,beta,0.8888888888888888,0,18100.0
28,beta,0.8888888888888888,0,8150.0
17,alpha,0.7777777777777778,1,9799.0
16,alpha,0.4444444444444444,1,8381.0
2,beta,0.4444444444444444,0,6723.0
21,alpha,0.3333333333333333,1,7524.0
14,alpha,0.7777777777777778,1,8027.0
12,gamma,0.4444444444444444,1,7500.0
10,alpha,0.7777777777777778,1,6495.0
14,alpha,0.7777777777777778,1,12645.0
17,alpha,0.7777777777777778,1,9707.0
34,gamma,0.4444444444444444,1,9280.0
3,gamma,0.7111111111111111,1,9150.0
10,alpha,0.3333333333333333,1,9497.0
16,gamma,0.4444444444444444,1,9280.0
3,alpha,0.3333333333333333,1,6850.0
34,gamma,0.4444444444444444,1,7765.0
6,alpha,0.7777777777777778,1,19545.0
3,alpha,0.4444444444444444,1,12645.0
2,alpha,0.3333333333333333,1,11245.0
7,gamma,0.4444444444444444,1,7390.0
7,beta,0.8888888888888888,0,13360.0
2,gamma,0.4444444444444444,2,10800.0
13,gamma,0.4444444444444444,1,6900.0
7,gamma,0.4444444444444444,1,7135.0
1,beta,0.8888888888888888,0,11742.0
22,beta,0.8888888888888888,0,8300.0
0,alpha,0.7777777777777778,1,6995.0
2,alpha,0.0,0,8739.0
1,alpha,0.7777777777777778,1,9707.0
37,gamma,0.4444444444444444,1,10285.0
3,gamma,0.0,0,8070.0
10,beta,0.4444444444444444,0,6522.0
9,beta,0.8888888888888888,0,9380.0
20,omega,0.4444444444444444,1,7950.0
16,beta,0.4444444444444444,0,6734.0
34,alpha,0.7777777777777778,1,11072.0
18,gamma,0.0,0,7900.0
21,gamma,0.4444444444444444,1,12560.0
20,alpha,0.7777777777777778,1,10545.0
4,alpha,0.7777777777777778,1,12645.0
1,alpha,0.3333333333333333,1,9045.0
20,alpha,0.7777777777777778,1,8290.0
13,alpha,0.3333333333333333,1,7524.0
11,gamma,0.4444444444444444,2,7900.0
25,gamma,0.4444444444444444,1,6870.0
4,alpha,0.3333333333333333,1,6494.0
1,beta,0.4444444444444444,0,6744.0
0,gamma,0.4444444444444444,1,12560.0
32,beta,0.7777777777777778,0,9564.0
39,alpha,0.3333333333333333,1,7796.0
29,alpha,0.7777777777777778,1,10545.0
1,alpha,0.3333333333333333,1,14945.0
4,alpha,0.3333333333333333,1,17445.0
2,gamma,0.4444444444444444,2,17090.0
10,alpha,0.3333333333333333,1,9045.0
40,alpha,0.7777777777777778,1,8290.0
3,alpha,0.3333333333333333,1,11245.0
1,alpha,0.7777777777777778,1,10799.0
7,gamma,0.4444444444444444,2,8390.0
13,gamma,0.7111111111111111,1,9150.0
13,alpha,0.3333333333333333,1,6494.0
4,gamma,0.4444444444444444,2,13560.0
17,gamma,0.4444444444444444,1,7500.0
5,beta,0.4444444444444444,0,6944.0
8,alpha,0.3333333333333333,1,8132.0
19,gamma,0.4444444444444444,1,7765.0
2,alpha,0.7777777777777778,1,13277.0
16,gamma,0.4444444444444444,1,7765.0
1,alpha,0.4444444444444444,1,12645.0
7,gamma,0.4444444444444444,1,8395.0
1,gamma,0.4444444444444444,2,11300.0
15,gamma,0.4444444444444444,2,11285.0
1,gamma,0.4444444444444444,1,7500.0
11,alpha,0.3333333333333333,1,9798.0
9,alpha,0.4444444444444444,1,10227.0
11,gamma,0.4444444444444444,2,15065.0
1,alpha,0.3333333333333333,1,7150.0
1,gamma,0.4444444444444444,1,22885.0
32,alpha,0.7777777777777778,1,11072.0
23,gamma,0.4444444444444444,1,9150.0
21,alpha,0.3333333333333333,1,6531.0
12,alpha,0.3333333333333333,1,11245.0
3,beta,0.4444444444444444,0,8999.0
15,gamma,0.4444444444444444,2,13050.0
1,alpha,0.4444444444444444,1,10545.0
1,gamma,0.4444444444444444,2,20105.0
36,alpha,0.3333333333333333,1,6810.0
84,gamma,0.4444444444444444,1,10900.0
9,alpha,0.3333333333333333,1,6524.0
2,gamma,0.4444444444444444,1,8395.0
4,alpha,0.7777777777777778,1,10545.0
33,gamma,0.4444444444444444,1,12560.0
2,gamma,0.4444444444444444,1,8100.0
28,beta,0.4444444444444444,0,6510.0
2,alpha,0.7777777777777778,1,8800.0
45,beta,0.4444444444444444,0,6354.0
15,alpha,0.3333333333333333,1,8048.0
3,gamma,0.4444444444444444,2,15065.0
4,beta,1.0,0,19898.0
44,alpha,0.3333333333333333,1,6850.0
8,gamma,0.4444444444444444,2,11300.0
2,gamma,0.4444444444444444,1,8025.0
9,alpha,0.7777777777777778,1,9707.0
28,alpha,0.3333333333333333,1,7502.0
35,gamma,0.4444444444444444,1,6620.0
6,gamma,0.4444444444444444,1,8395.0
15,gamma,0.0,0,8325.0
34,beta,0.8888888888888888,0,8013.0
28,alpha,0.3333333333333333,1,7524.0
38,alpha,0.3333333333333333,1,6810.0
69,alpha,0.3333333333333333,1,7124.0
15,alpha,0.3333333333333333,1,9045.0
6,gamma,0.4444444444444444,1,10900.0
4,beta,0.8888888888888888,0,17760.0
16,alpha,0.7777777777777778,1,12645.0
16,alpha,0.3333333333333333,1,7524.0
14,gamma,0.4444444444444444,1,11300.0
5,alpha,0.4444444444444444,1,10545.0
4,beta,0.4444444444444444,0,6881.0
5,alpha,0.0,0,8739.0
1,beta,0.8888888888888888,0,7895.0
29,gamma,0.4444444444444444,1,8145.0
2,beta,0.8888888888888888,0,8390.0
1,beta,0.8888888888888888,0,13320.0
19,beta,0.4444444444444444,0,7455.0
33,alpha,0.7777777777777778,1,10545.0
4,gamma,0.4444444444444444,1,10900.0
6,alpha,0.3333333333333333,1,14945.0
27,beta,0.4444444444444444,0,6776.0
11,beta,0.8888888888888888,0,19860.0
9,beta,0.8888888888888888,0,8623.0
15,alpha,0.3333333333333333,1,6810.0
30,alpha,0.3333333333333333,1,7524.0
6,alpha,0.3333333333333333,1,6531.0
17,alpha,0.7777777777777778,1,10545.0
10,alpha,0.7777777777777778,1,22445.0
36,alpha,0.3333333333333333,1,9403.0
6,beta,0.4444444444444444,0,6755.0
2,gamma,0.4444444444444444,2,11900.0
44,beta,0.4444444444444444,0,7395.0
7,gamma,0.4444444444444444,1,7390.0
30,beta,0.4444444444444444,0,6570.0
17,alpha,0.3333333333333333,1,6531.0
22,gamma,0.4444444444444444,1,11545.0
10,alpha,0.3333333333333333,1,11245.0
40,beta,0.7777777777777778,0,9512.0
5,alpha,0.3333333333333333,1,6494.0
43,beta,0.8888888888888888,0,8390.0
12,gamma,0.4444444444444444,2,11300.0
13,gamma,0.4444444444444444,2,11285.0
34,omega,0.4444444444444444,1,6870.0
5,alpha,0.7777777777777778,1,7150.0
9,alpha,0.3333333333333333,1,6531.0
6,alpha,0.7777777777777778,1,9707.0
5,alpha,0.7777777777777778,1,12500.0
7,gamma,0.7111111111111111,1,9150.0
0,beta,0.8888888888888888,0,13086.0
3,alpha,0.7777777777777778,1,9707.0
11,gamma,0.4444444444444444,1,8650.0
13,alpha,0.3333333333333333,1,11245.0
12,gamma,0.4444444444444444,1,9800.0
24,omega,0.4444444444444444,1,6870.0
22,alpha,0.7777777777777778,1,10545.0
12,alpha,0.3333333333333333,1,6531.0
5,beta,0.8888888888888888,0,12726.0
3,alpha,0.4444444444444444,1,17745.0
63,alpha,0.3333333333333333,1,9403.0
2,gamma,0.0,0,8525.0
1,alpha,0.7777777777777778,1,7900.0
24,gamma,0.4444444444444444,1,10285.0
6,alpha,0.3333333333333333,1,11245.0
6,alpha,0.7777777777777778,1,9707.0
12,alpha,0.7777777777777778,1,10545.0
11,alpha,0.3333333333333333,1,7524.0
2,gamma,0.4444444444444444,1,6900.0
21,beta,0.4444444444444444,0,6755.0
22,omega,0.4444444444444444,1,7950.0
41,beta,0.4444444444444444,0,6440.0
2,gamma,0.7111111111111111,1,9405.0
6,alpha,0.7777777777777778,1,12645.0
20,alpha,0.7777777777777778,1,14645.0
8,alpha,0.4444444444444444,1,10545.0
13,gamma,0.4444444444444444,1,6870.0
1,beta,0.8888888888888888,0,15060.0
9,alpha,0.4444444444444444,1,10545.0
6,alpha,0.3333333333333333,1,8048.0
14,beta,0.8888888888888888,0,11200.0
12,gamma,0.4444444444444444,1,12500.0
11,alpha,0.3333333333333333,1,11245.0
2,alpha,0.7777777777777778,1,10545.0
1,alpha,0.3333333333333333,1,9045.0
10,alpha,0.7777777777777778,1,7150.0
16,gamma,0.4444444444444444,2,9025.0
1,beta,0.8888888888888888,0,18080.0
12,gamma,0.4444444444444444,1,12050.0
10,alpha,0.3333333333333333,1,7524.0
3,gamma,0.4444444444444444,1,28185.0
17,alpha,0.3333333333333333,1,8739.0
11,alpha,0.3333333333333333,1,11807.0
34,alpha,0.7777777777777778,1,9707.0
3,beta,0.8888888888888888,0,13340.0
4,omega,0.4444444444444444,1,7950.0
4,alpha,0.3333333333333333,1,8027.0
45,alpha,0.4444444444444444,1,10227.0
8,alpha,0.3333333333333333,1,7524.0
2,gamma,0.4444444444444444,2,9025.0
7,beta,0.8888888888888888,0,10980.0
7,alpha,0.7777777777777778,1,9707.0
23,gamma,0.4444444444444444,1,12560.0
13,alpha,0.3333333333333333,1,9497.0
18,beta,0.4444444444444444,0,10057.0
3,gamma,0.4444444444444444,1,16090.0
12,alpha,0.4444444444444444,1,10545.0
15,beta,0.4444444444444444,0,11504.0
21,gamma,0.4444444444444444,2,10655.0
2,alpha,0.3333333333333333,1,21865.0
33,beta,0.4444444444444444,0,10025.0
34,alpha,0.3333333333333333,1,9497.0
3,gamma,0.4444444444444444,2,11900.0
2,gamma,0.4444444444444444,1,9800.0
11,gamma,0.4444444444444444,1,10040.0
30,beta,0.4444444444444444,0,11504.0
1,alpha,0.3333333333333333,1,14945.0
35,beta,0.4444444444444444,0,8697.0
1,alpha,0.3333333333333333,1,7150.0
0,alpha,0.3333333333333333,1,18945.0
11,beta,0.8888888888888888,0,8450.0
47,alpha,0.7777777777777778,1,7124.0
1,alpha,0.4444444444444444,1,10545.0
32,alpha,0.7777777777777778,1,11072.0
11,gamma,0.4444444444444444,2,11300.0
12,beta,0.4444444444444444,0,11856.0
9,beta,0.8888888888888888,0,9190.0
4,alpha,0.7777777777777778,1,7124.0
31,alpha,0.3333333333333333,1,7124.0
42,gamma,0.4444444444444444,2,8765.0
2,gamma,0.4444444444444444,1,11300.0
8,alpha,0.7777777777777778,1,12645.0
38,beta,0.4444444444444444,0,10057.0
11,beta,0.8888888888888888,0,9220.0
41,gamma,0.7111111111111111,2,13750.0
10,beta,0.4444444444444444,0,9030.0
19,alpha,0.3333333333333333,1,11245.0
2,gamma,0.4444444444444444,1,14065.0
4,alpha,0.4444444444444444,1,10545.0
1,gamma,0.4444444444444444,2,8390.0
37,alpha,0.7777777777777778,1,9707.0
17,omega,0.4444444444444444,1,7950.0
19,gamma,0.4444444444444444,1,9800.0
32,alpha,0.3333333333333333,1,7124.0
8,beta,0.8888888888888888,0,15360.0
11,alpha,0.3333333333333333,1,11245.0
16,gamma,0.4444444444444444,1,7765.0
12,gamma,0.4444444444444444,2,16075.0
4,alpha,0.7777777777777778,1,12645.0
6,gamma,0.4444444444444444,2,14130.0
3,gamma,0.4444444444444444,1,9800.0
17,alpha,0.4444444444444444,1,7524.0
4,gamma,0.4444444444444444,2,17090.0
21,beta,0.4444444444444444,0,11452.0
6,gamma,0.4444444444444444,1,18105.0
33,alpha,0.3333333333333333,1,8027.0
2,gamma,0.4444444444444444,2,8390.0
4,gamma,0.4444444444444444,2,10800.0
15,alpha,0.7777777777777778,1,12645.0
2,alpha,0.3333333333333333,1,9403.0
1,gamma,0.4444444444444444,1,32720.0
3,gamma,0.4444444444444444,2,12300.0
6,alpha,0.3333333333333333,1,8300.0
1,alpha,0.0,0,8739.0
15,gamma,0.7111111111111111,1,9150.0
8,alpha,0.7777777777777778,1,7520.0
15,alpha,0.3333333333333333,1,9798.0
15,alpha,0.3333333333333333,1,9045.0
44,alpha,0.7777777777777778,1,8290.0
6,alpha,0.3333333333333333,1,23895.0
8,omega,0.4444444444444444,1,6398.0
35,beta,0.4444444444444444,0,6755.0
0,alpha,0.3333333333333333,1,6810.0
10,alpha,0.3333333333333333,1,12945.0
8,alpha,0.3333333333333333,1,7502.0
13,alpha,0.4444444444444444,1,9799.0
3,alpha,0.3333333333333333,1,9497.0
2,gamma,0.4444444444444444,1,7390.0
18,alpha,0.4444444444444444,1,12645.0
19,alpha,0.7777777777777778,1,10545.0
11,gamma,0.4444444444444444,2,10785.0
35,gamma,0.7111111111111111,1,9405.0
12,omega,0.4444444444444444,1,6870.0
8,beta,0.4444444444444444,0,7413.0
15,gamma,0.4444444444444444,1,7765.0
9,alpha,0.7777777777777778,1,12500.0
4,alpha,0.7777777777777778,1,10799.0
57,alpha,0.3333333333333333,1,9403.0
15,gamma,0.4444444444444444,1,12500.0
6,gamma,0.4444444444444444,1,7390.0
20,gamma,0.4444444444444444,1,7765.0
6,beta,0.8888888888888888,0,8140.0
24,alpha,0.3333333333333333,1,7524.0
13,alpha,0.4444444444444444,1,8381.0
9,gamma,0.4444444444444444,2,11285.0
11,alpha,0.3333333333333333,1,11245.0
20,alpha,0.4444444444444444,1,8381.0
9,alpha,0.7777777777777778,1,14645.0
3,alpha,0.3333333333333333,1,6495.0
30,gamma,0.4444444444444444,1,6620.0
9,gamma,0.4444444444444444,1,11300.0
2,alpha,0.3333333333333333,1,9798.0
2,alpha,0.3333333333333333,1,7796.0
6,beta,0.8888888888888888,0,8400.0
8,alpha,0.7777777777777778,1,5495.0
30,gamma,0.4444444444444444,1,12560.0
5,gamma,0.4444444444444444,1,11300.0
3,gamma,0.4444444444444444,2,8890.0
1,alpha,0.3333333333333333,1,6810.0
50,alpha,0.7777777777777778,1,9707.0
19,gamma,0.4444444444444444,1,6900.0
1,gamma,0.0,0,11935.0
8,omega,0.4444444444444444,1,10100.0
25,gamma,0.4444444444444444,1,11545.0
36,gamma,0.4444444444444444,1,6870.0
25,gamma,0.7111111111111111,1,9150.0
35,alpha,0.3333333333333333,1,7796.0
22,gamma,0.4444444444444444,1,6870.0
37,gamma,0.4444444444444444,1,6620.0
1,beta,0.8888888888888888,0,20380.0
24,alpha,0.3333333333333333,1,11245.0
3,alpha,0.3333333333333333,1,9798.0
2,gamma,0.4444444444444444,1,28185.0
1,alpha,0.7777777777777778,1,10799.0
7,alpha,0.3333333333333333,1,8962.0
12,gamma,0.4444444444444444,1,15075.0
0,gamma,0.4444444444444444,2,18090.0
11,gamma,0.4444444444444444,1,7765.0
21,alpha,0.3333333333333333,1,7524.0
3,alpha,0.3333333333333333,1,9497.0
6,beta,0.4444444444444444,0,8050.0
2,alpha,0.3333333333333333,1,9798.0
18,alpha,0.7777777777777778,1,12500.0
10,gamma,0.4444444444444444,1,10040.0
2,omega,0.4444444444444444,1,12250.0
2,gamma,0.4444444444444444,2,16075.0
22,alpha,0.4444444444444444,1,7524.0
1,alpha,0.4444444444444444,1,8381.0
19,alpha,0.3333333333333333,1,11245.0
52,gamma,0.4444444444444444,2,13560.0
9,alpha,0.3333333333333333,1,6810.0
11,gamma,0.4444444444444444,1,14065.0
3,beta,0.4444444444444444,0,6765.0
0,beta,0.8888888888888888,0,9033.0
15,gamma,0.4444444444444444,1,12500.0
25,alpha,0.7777777777777778,1,10799.0
1,beta,0.4444444444444444,0,11536.0
22,alpha,0.3333333333333333,1,8962.0
5,alpha,0.3333333333333333,1,7524.0
7,gamma,0.4444444444444444,1,22130.0
4,alpha,0.0,0,8739.0
23,beta,0.8888888888888888,0,8200.0
22,gamma,0.4444444444444444,2,9525.0
5,alpha,0.3333333333333333,1,9235.0
1,alpha,0.3333333333333333,1,11245.0
18,gamma,0.4444444444444444,2,8890.0
20,beta,0.4444444444444444,0,8697.0
20,alpha,0.7777777777777778,1,8290.0
23,gamma,0.4444444444444444,1,12560.0
26,alpha,0.3333333333333333,1,9045.0
13,gamma,0.0,0,7820.0
25,gamma,0.4444444444444444,2,13560.0
7,alpha,0.4444444444444444,1,10545.0
2,beta,0.8888888888888888,0,12860.0
17,gamma,0.4444444444444444,1,7640.0
10,beta,0.4444444444444444,0,6410.0
68,alpha,0.3333333333333333,1,7524.0
45,alpha,0.4444444444444444,1,7524.0
5,alpha,0.3333333333333333,1,8300.0
6,alpha,0.7777777777777778,1,14645.0
28,alpha,0.7777777777777778,1,12645.0
9,beta,0.8888888888888888,0,9044.0
6,alpha,0.7777777777777778,1,6995.0
3,gamma,0.4444444444444444,1,6870.0
8,alpha,0.3333333333333333,1,9045.0
2,alpha,0.0,0,8739.0
18,alpha,0.7777777777777778,1,9707.0
2,beta,0.4444444444444444,0,6720.0
40,beta,0.4444444444444444,0,11504.0
7,alpha,0.3333333333333333,1,12945.0
6,alpha,0.3333333333333333,1,8048.0
14,omega,0.4444444444444444,1,7950.0
22,beta,0.4444444444444444,0,6354.0
8,gamma,0.4444444444444444,1,8025.0
14,gamma,0.4444444444444444,2,11900.0
11,alpha,0.7777777777777778,1,8605.0
0,gamma,0.7111111111111111,1,9405.0
4,gamma,0.7111111111111111,2,10400.0
2,alpha,0.7777777777777778,1,12645.0
5,alpha,0.3333333333333333,1,8300.0
0,gamma,0.4444444444444444,1,9655.0
18,gamma,0.4444444444444444,1,6620.0
3,gamma,0.4444444444444444,2,8390.0
13,gamma,0.4444444444444444,2,8765.0
13,gamma,0.4444444444444444,1,9800.0
14,gamma,0.4444444444444444,2,9525.0
6,gamma,0.4444444444444444,2,11285.0
41,beta,0.8888888888888888,0,8200.0
1,alpha,0.3333333333333333,1,7796.0
9,alpha,0.3333333333333333,1,9045.0
3,alpha,0.4444444444444444,1,12645.0
30,alpha,0.7777777777777778,1,7124.0
1,gamma,0.4444444444444444,1,8395.0
9,alpha,0.4444444444444444,1,7524.0
4,alpha,0.4444444444444444,1,10545.0
2,alpha,0.4444444444444444,1,10227.0
54,gamma,0.4444444444444444,2,11900.0
2,alpha,0.3333333333333333,1,14945.0
9,alpha,0.4444444444444444,1,10545.0
3,alpha,0.7777777777777778,1,17745.0
28,gamma,0.4444444444444444,1,12560.0
13,alpha,0.4444444444444444,1,7524.0
1,alpha,0.3333333333333333,1,6810.0
26,gamma,0.4444444444444444,2,11900.0
30,beta,0.8888888888888888,0,8150.0
8,gamma,0.4444444444444444,1,13130.0
7,beta,0.4444444444444444,0,6375.0
8,gamma,0.4444444444444444,2,7900.0
26,alpha,0.3333333333333333,1,9403.0
24,gamma,0.4444444444444444,2,8890.0
3,gamma,0.4444444444444444,1,11545.0
12,gamma,0.4444444444444444,2,9525.0
5,alpha,0.7777777777777778,1,6995.0
1,gamma,0.4444444444444444,2,10800.0
10,alpha,0.3333333333333333,1,11245.0
16,gamma,0.4444444444444444,1,9800.0
3,alpha,0.3333333333333333,1,9798.0
2,gamma,0.4444444444444444,1,7390.0
8,beta,0.4444444444444444,0,11504.0
17,alpha,0.3333333333333333,1,7502.0
17,gamma,0.7111111111111111,1,12500.0
1,alpha,0.4444444444444444,1,10227.0
57,beta,0.4444444444444444,0,6522.0
22,gamma,0.4444444444444444,2,8500.0
10,gamma,0.4444444444444444,2,9025.0
2,alpha,0.3333333333333333,1,14945.0
3,beta,0.8888888888888888,0,19495.0
38,gamma,0.4444444444444444,1,8145.0
46,alpha,0.4444444444444444,1,7524.0
23,alpha,0.4444444444444444,1,7524.0
1,gamma,0.4444444444444444,2,8390.0
11,alpha,0.7777777777777778,1,7124.0
0,beta,0.4444444444444444,0,6786.0
4,gamma,0.4444444444444444,2,8390.0
9,gamma,0.4444444444444444,1,7245.0
22,alpha,0.4444444444444444,1,8381.0
26,gamma,0.4444444444444444,1,8650.0
13,alpha,0.7777777777777778,1,10799.0
16,gamma,0.4444444444444444,1,6900.0
12,gamma,0.4444444444444444,2,11040.0
9,beta,0.7777777777777778,0,9533.0
14,alpha,0.7777777777777778,1,9707.0
21,alpha,0.3333333333333333,1,7524.0
41,gamma,0.4444444444444444,1,7765.0
29,alpha,0.3333333333333333,1,8027.0
1,alpha,0.7777777777777778,1,7150.0
8,gamma,0.4444444444444444,1,18350.0
71,gamma,0.0,0,8155.0
12,alpha,0.7777777777777778,1,7124.0
2,gamma,0.4444444444444444,2,7900.0
15,alpha,0.7777777777777778,1,10799.0
2,alpha,0.4444444444444444,1,7524.0
17,alpha,0.7777777777777778,1,10545.0
1,beta,0.8888888888888888,0,17810.0
64,gamma,0.4444444444444444,1,10425.0
24,alpha,0.7777777777777778,1,8381.0
22,beta,0.4444444444444444,0,6522.0
9,alpha,0.3333333333333333,1,7124.0
40,gamma,0.4444444444444444,1,12560.0
17,beta,0.4444444444444444,0,7395.0
24,gamma,0.4444444444444444,2,8640.0
3,alpha,0.7777777777777778,1,10006.0
9,alpha,0.3333333333333333,1,6531.0
6,alpha,0.3333333333333333,1,9045.0
14,gamma,0.4444444444444444,2,9525.0
34,beta,0.8888888888888888,0,8034.0
10,beta,0.4444444444444444,0,7300.0
20,alpha,0.3333333333333333,1,7524.0
6,alpha,0.3333333333333333,1,11245.0
8,alpha,0.7777777777777778,1,7520.0
4,gamma,0.4444444444444444,2,12045.0
15,beta,0.4444444444444444,0,6550.0
15,gamma,0.4444444444444444,1,10285.0
34,gamma,0.4444444444444444,1,8650.0
6,alpha,0.7777777777777778,1,8800.0
23,alpha,0.7777777777777778,1,9707.0
18,alpha,0.7777777777777778,1,8290.0
2,beta,0.4444444444444444,0,6723.0
5,beta,0.4444444444444444,0,6522.0
13,beta,0.4444444444444444,0,7390.0
2,gamma,0.4444444444444444,1,9800.0
31,gamma,0.4444444444444444,2,13560.0
28,alpha,0.4444444444444444,1,7524.0
46,gamma,0.4444444444444444,2,10655.0
29,alpha,0.7777777777777778,1,7124.0
21,gamma,0.4444444444444444,1,8100.0
90,beta,0.4444444444444444,0,11441.0
9,alpha,0.7777777777777778,1,9707.0
18,alpha,0.3333333333333333,1,12945.0
13,alpha,0.7777777777777778,1,14747.0
8,alpha,0.4444444444444444,1,9799.0
11,gamma,0.4444444444444444,1,7765.0
23,alpha,0.3333333333333333,1,7524.0
14,beta,0.8888888888888888,0,9684.0
7,alpha,0.4444444444444444,1,14645.0
1,gamma,0.4444444444444444,1,7135.0
59,beta,0.4444444444444444,0,6354.0
98,gamma,0.4444444444444444,2,11900.0
19,alpha,0.4444444444444444,1,10227.0
8,alpha,0.4444444444444444,1,7524.0
3,alpha,0.3333333333333333,1,9497.0
5,alpha,0.4444444444444444,1,22445.0
16,gamma,0.4444444444444444,1,11300.0
15,alpha,0.7777777777777778,1,12645.0
4,alpha,0.3333333333333333,1,9045.0
12,alpha,0.4444444444444444,1,10227.0
22,gamma,0.4444444444444444,1,9905.0
14,alpha,0.3333333333333333,1,9045.0
3,alpha,0.7777777777777778,1,6995.0
8,alpha,0.3333333333333333,1,13592.0
2,alpha,0.3333333333333333,1,11807.0
55,beta,0.8888888888888888,0,8140.0
1,alpha,0.4444444444444444,1,8381.0
2,beta,0.8888888888888888,0,10723.0
18,alpha,0.3333333333333333,1,9798.0
1,gamma,0.4444444444444444,1,7390.0
1,beta,0.8888888888888888,0,9390.0
14,alpha,0.3333333333333333,1,11245.0
0,gamma,0.0,0,10040.0
6,gamma,0.4444444444444444,2,9140.0
15,alpha,0.3333333333333333,1,7502.0
6,beta,0.8888888888888888,0,13350.0
12,alpha,0.3333333333333333,1,11245.0
12,gamma,0.0,0,9330.0
3,alpha,0.7777777777777778,1,8027.0
4,alpha,0.3333333333333333,1,6524.0
119,gamma,0.4444444444444444,1,12560.0
15,alpha,0.0,0,8739.0
15,gamma,0.4444444444444444,2,11285.0
31,omega,0.4444444444444444,1,6870.0
30,gamma,0.4444444444444444,1,9905.0
4,gamma,0.4444444444444444,1,10285.0
17,gamma,0.4444444444444444,2,11285.0
3,gamma,0.4444444444444444,2,10000.0
33,alpha,0.7777777777777778,1,7124.0
9,gamma,0.4444444444444444,2,12545.0
8,alpha,0.7777777777777778,1,12500.0
2,alpha,0.3333333333333333,1,14945.0
36,alpha,0.7777777777777778,1,9707.0
36,alpha,0.7777777777777778,1,8290.0
3,alpha,0.3333333333333333,1,12495.0
51,gamma,0.4444444444444444,1,9655.0
14,alpha,0.7777777777777778,1,12645.0
15,gamma,0.4444444444444444,2,7870.0
2,alpha,0.7777777777777778,1,9799.0
4,beta,0.8888888888888888,0,17480.0
20,alpha,0.3333333333333333,1,9403.0
19,alpha,0.7777777777777778,1,8027.0
23,alpha,0.3333333333333333,1,8815.0
7,alpha,0.4444444444444444,1,8381.0
33,beta,0.4444444444444444,0,10025.0
40,gamma,0.4444444444444444,2,11900.0
10,beta,0.4444444444444444,0,7211.0
25,gamma,0.4444444444444444,1,7765.0
2,alpha,0.4444444444444444,1,10545.0
28,gamma,0.4444444444444444,2,9145.0
12,alpha,0.4444444444444444,1,17745.0
10,omega,0.4444444444444444,1,10100.0
1,gamma,0.4444444444444444,1,12560.0
2,alpha,0.7777777777777778,1,22445.0
19,alpha,0.3333333333333333,1,7124.0
6,alpha,0.3333333333333333,1,9045.0
15,beta,0.4444444444444444,0,10047.0
2,beta,0.4444444444444444,0,6710.0
1,beta,0.8888888888888888,0,10660.0
46,alpha,0.3333333333333333,1,9403.0
14,beta,0.4444444444444444,0,6410.0
14,alpha,0.4444444444444444,1,8381.0
34,alpha,0.7777777777777778,1,8381.0
20,alpha,0.3333333333333333,1,9045.0
37,gamma,0.4444444444444444,1,10900.0
28,alpha,0.3333333333333333,1,9403.0
5,alpha,0.7777777777777778,1,7900.0
3,gamma,0.4444444444444444,1,6620.0
15,alpha,0.3333333333333333,1,11807.0
10,beta,0.8888888888888888,0,9380.0
8,beta,0.8888888888888888,0,13360.0
11,alpha,0.7777777777777778,1,8381.0
1,alpha,0.4444444444444444,1,13203.0
2,gamma,0.4444444444444444,2,8500.0
9,gamma,0.4444444444444444,1,7390.0
12,alpha,0.7777777777777778,1,7124.0
77,alpha,0.3333333333333333,1,9403.0
7,alpha,0.4444444444444444,1,7524.0
13,gamma,0.4444444444444444,2,8765.0
15,alpha,0.3333333333333333,1,9045.0
11,alpha,0.7777777777777778,1,10545.0
6,alpha,0.4444444444444444,1,10227.0
1,alpha,0.3333333333333333,1,18945.0
9,alpha,0.7777777777777778,1,9707.0
12,alpha,0.3333333333333333,1,9798.0
4,alpha,0.7777777777777778,1,13277.0
5,alpha,0.7777777777777778,1,7124.0
3,alpha,0.4444444444444444,1,7524.0
13,gamma,0.4444444444444444,1,7500.0
29,alpha,0.3333333333333333,1,9403.0
15,beta,0.8888888888888888,0,8055.0
3,gamma,0.4444444444444444,1,7765.0
52,alpha,0.7777777777777778,1,10799.0
1,alpha,0.4444444444444444,1,14645.0
10,gamma,0.4444444444444444,1,6900.0
20,beta,0.8888888888888888,0,8300.0
3,alpha,0.7777777777777778,1,10006.0
31,beta,0.4444444444444444,0,6765.0
5,alpha,0.7777777777777778,1,13277.0
7,gamma,0.4444444444444444,1,9800.0
52,alpha,0.3333333333333333,1,9403.0
6,alpha,0.7777777777777778,1,12645.0
